Work Year,Job Category,Job Title,Experience Level,Employment Type,Salary in USD,Work Setting,Company Location,Employee Residence,Company Size
2022,Data Science and Research,Data Scientist,Executive,Full-time,130000,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,115934,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,81666,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,215000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,150000,Remote,United States,United States,M
2022,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,246000,Remote,United States,United States,M
2022,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,201000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Mid-level,Full-time,187000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Mid-level,Full-time,153000,Remote,United States,United States,M
2022,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,255000,Remote,Mexico,Mexico,M
2022,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,185000,Remote,Mexico,Mexico,M
2022,Data Analysis,Data Analyst,Mid-level,Full-time,430967,In-person,United Kingdom,United Kingdom,M
2022,Data Analysis,Data Analyst,Mid-level,Full-time,55410,In-person,United Kingdom,United Kingdom,M
2022,Data Analysis,Data Analyst,Senior,Full-time,50432,In-person,Spain,Spain,M
2022,Data Analysis,Data Analyst,Senior,Full-time,39925,In-person,Spain,Spain,M
2022,Data Analysis,Data Analyst,Senior,Full-time,169000,In-person,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,110600,In-person,United States,United States,M
2022,Data Analysis,BI Data Analyst,Entry-level,Full-time,60938,In-person,Germany,Germany,L
2022,BI and Visualization,BI Developer,Senior,Full-time,140000,Remote,United States,United States,M
2022,BI and Visualization,BI Developer,Senior,Full-time,120000,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Mid-level,Full-time,75000,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Mid-level,Full-time,60000,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Entry-level,Full-time,50000,Hybrid,United States,United States,L
2022,Machine Learning and AI,MLOps Engineer,Mid-level,Full-time,134000,Remote,United States,United States,M
2022,Machine Learning and AI,MLOps Engineer,Mid-level,Full-time,124000,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,166700,In-person,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,119000,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Entry-level,Full-time,124234,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Entry-level,Full-time,74540,In-person,United States,United States,M
2022,Data Analysis,Data Analyst,Mid-level,Full-time,100000,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Mid-level,Full-time,65000,Remote,United States,United States,M
2022,Machine Learning and AI,AI Scientist,Entry-level,Full-time,200000,Hybrid,Canada,Canada,L
2022,Data Engineering,Data Engineer,Senior,Full-time,220000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,146000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,68293,In-person,Spain,Spain,M
2022,Data Engineering,Data Engineer,Senior,Full-time,36773,In-person,Spain,Spain,M
2022,Data Management and Strategy,Data Specialist,Senior,Full-time,110000,In-person,United States,United States,M
2022,Data Management and Strategy,Data Specialist,Senior,Full-time,70000,In-person,United States,United States,M
2022,Data Analysis,Data Analyst,Entry-level,Full-time,50000,Hybrid,United States,United States,L
2022,Data Engineering,Data Engineer,Senior,Full-time,120000,In-person,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,95000,In-person,United States,United States,M
2022,Data Analysis,Data Analyst,Mid-level,Full-time,150000,In-person,United States,United States,M
2022,Data Analysis,Data Analyst,Mid-level,Full-time,100000,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,47280,In-person,Spain,Spain,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,37824,In-person,Spain,Spain,M
2022,Data Architecture and Modeling,Data Architect,Senior,Full-time,190000,Remote,United States,United States,M
2022,Data Architecture and Modeling,Data Architect,Senior,Full-time,135000,Remote,United States,United States,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,128000,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,81500,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,173000,Remote,United States,United States,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,110000,Remote,United States,United States,M
2022,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,192000,In-person,United States,United States,M
2022,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,120000,In-person,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,115934,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,81666,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,120000,In-person,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,95000,In-person,United States,United States,M
2022,Machine Learning and AI,Principal Machine Learning Engineer,Senior,Full-time,190000,Remote,United States,United States,L
2022,Data Engineering,Data Engineer,Senior,Full-time,194000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,129400,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,201000,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,89200,Remote,United States,United States,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,165000,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,125000,In-person,United States,United States,M
2022,Data Science and Research,Applied Scientist,Senior,Full-time,230000,Remote,United States,United States,M
2022,Data Science and Research,Applied Scientist,Senior,Full-time,196000,Remote,United States,United States,M
2022,Machine Learning and AI,Machine Learning Engineer,Mid-level,Full-time,130000,In-person,United States,United States,M
2022,Machine Learning and AI,Machine Learning Engineer,Mid-level,Full-time,90000,In-person,United States,United States,M
2022,Machine Learning and AI,Machine Learning Researcher,Mid-level,Full-time,150000,Remote,United States,United States,M
2022,Machine Learning and AI,Machine Learning Researcher,Mid-level,Full-time,100000,Remote,United States,United States,M
2022,Machine Learning and AI,Machine Learning Engineer,Mid-level,Full-time,230000,In-person,United States,United States,M
2022,Machine Learning and AI,Machine Learning Engineer,Mid-level,Full-time,150000,In-person,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,153600,In-person,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,106800,In-person,United States,United States,M
2022,Machine Learning and AI,Machine Learning Researcher,Mid-level,Full-time,130000,Remote,United States,United States,M
2022,Machine Learning and AI,Machine Learning Researcher,Mid-level,Full-time,100000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,216000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,144000,Remote,United States,United States,M
2022,Data Science and Research,Data Scientist,Mid-level,Full-time,180000,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Mid-level,Full-time,120000,In-person,United States,United States,M
2022,Data Engineering,Data Engineer,Entry-level,Full-time,160000,In-person,United States,United States,M
2022,Data Engineering,Data Engineer,Entry-level,Full-time,135000,In-person,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,192500,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,140000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,152500,In-person,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,130000,In-person,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,65000,Remote,United States,United States,M
2022,Data Analysis,Data Analyst,Senior,Full-time,55000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,178750,In-person,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,160000,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Mid-level,Full-time,63040,Remote,France,France,M
2022,Data Science and Research,Data Scientist,Mid-level,Full-time,52533,Remote,France,France,M
2022,Machine Learning and AI,Machine Learning Scientist,Mid-level,Full-time,165000,In-person,United States,United States,M
2022,Machine Learning and AI,Machine Learning Scientist,Mid-level,Full-time,135000,In-person,United States,United States,M
2022,Leadership and Management,Analytics Engineer,Senior,Full-time,170000,Remote,United States,United States,M
2022,Leadership and Management,Analytics Engineer,Senior,Full-time,125000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,105000,In-person,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,70000,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,130000,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,95000,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,203500,In-person,United States,United States,M
2022,Data Science and Research,Data Scientist,Senior,Full-time,152000,In-person,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,197430,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,134760,Remote,United States,United States,M
2022,Data Science and Research,Data Scientist,Mid-level,Full-time,120000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,197000,In-person,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,99000,In-person,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,220000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Senior,Full-time,162000,Remote,United States,United States,M
2022,Data Engineering,Data Engineer,Mid-level,Full-time,110446,In-person,Lithuania,Lithuania,M
2022,Data Engineering,Data Engineer,Mid-level,Full-time,79178,In-person,Lithuania,Lithuania,M
2022,Data Science and Research,Data Science Consultant,Mid-level,Full-time,70186,In-person,United Kingdom,United Kingdom,M
2022,Data Science and Research,Data Science Consultant,Mid-level,Full-time,51716,In-person,United Kingdom,United Kingdom,M
2022,Data Architecture and Modeling,Data Architect,Senior,Full-time,149040,Remote,United States,United States,M
2022,Data Architecture and Modeling,Data Architect,Senior,Full-time,113900,Remote,United States,United States,M
2020,Data Analysis,Business Data Analyst,Mid-level,Full-time,95000,In-person,United States,United States,M
2021,Data Analysis,Data Analyst,Senior,Full-time,115000,Remote,United States,United States,S
2022,Data Analysis,Data Analyst,Senior,Full-time,171000,Remote,Australia,United States,L
